Marital status,Application mode,Course,Previous qualification,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st year (enrolled),Curricular units 1st year (approved),Curricular units 2nd year (enrolled),Curricular units 2nd year (approved),Curricular units 3rd year (enrolled),Curricular units 3rd year (approved),Curricular units 4th year (enrolled),Curricular units 4th year (approved),Target
1,16,1,1,0,0,1,0,0,26,21,20,14,14,21,20,14,14,Graduate
2,12,12,1,0,0,1,0,1,34,7,6,8,7,7,6,8,7,Graduate
1,9,16,1,1,0,1,0,0,19,6,0,6,0,6,0,6,0,Dropout
1,1,12,1,1,0,1,0,1,18,8,7,8,7,8,7,8,7,Graduate
1,1,13,1,1,0,1,0,0,18,7,7,8,8,7,7,8,8,Graduate
1,12,3,1,0,0,1,1,1,37,7,6,6,5,7,6,6,5,Graduate
1,8,2,1,0,0,1,1,1,23,0,0,0,0,0,0,0,0,Graduate
1,14,5,1,0,0,1,1,0,26,14,14,13,13,14,14,13,13,Graduate
1,5,15,1,1,0,0,0,0,18,6,5,6,0,6,5,6,0,Dropout
1,6,12,1,1,0,1,0,0,18,7,4,7,5,7,4,7,5,Enrolled
1,8,12,1,1,0,1,0,0,19,7,7,8,8,7,7,8,8,Graduate
1,5,6,1,0,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,14,1,1,0,1,0,0,19,6,6,6,5,6,6,6,5,Dropout
1,8,7,1,1,0,1,1,0,20,5,4,5,1,5,4,5,1,Enrolled
1,8,5,1,0,0,1,0,1,22,6,6,6,4,6,6,6,4,Graduate
1,1,12,1,1,0,1,0,1,18,8,7,8,7,8,7,8,7,Graduate
1,8,11,1,0,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,15,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,11,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,11,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,8,12,1,1,0,1,0,1,19,7,7,8,7,7,7,8,7,Graduate
1,8,16,1,0,0,1,0,0,20,6,0,6,0,6,0,6,0,Dropout
1,8,10,1,1,0,1,0,1,19,6,6,6,0,6,6,6,0,Dropout
1,1,6,1,1,0,1,0,0,18,6,6,6,3,6,6,6,3,Graduate
1,1,5,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Dropout
1,8,12,1,1,0,1,0,1,18,7,7,8,8,7,7,8,8,Graduate
1,8,15,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,8,9,1,0,0,1,0,1,18,5,5,5,4,5,5,5,4,Graduate
1,8,15,1,1,1,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,15,4,14,0,0,1,0,1,20,6,6,6,6,6,6,6,6,Graduate
1,7,10,1,1,0,1,0,1,19,6,3,6,6,6,3,6,6,Graduate
1,8,8,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Enrolled
1,1,10,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,8,16,1,1,0,1,0,0,19,6,5,6,4,6,5,6,4,Enrolled
1,14,8,1,0,0,1,0,0,19,5,5,5,5,5,5,5,5,Enrolled
1,1,14,1,0,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,6,14,1,0,1,1,0,0,20,6,6,6,5,6,6,6,5,Graduate
1,9,8,1,1,0,1,0,1,18,5,4,5,5,5,4,5,5,Graduate
1,4,9,3,0,0,1,0,0,33,5,2,5,0,5,2,5,0,Dropout
1,1,16,1,0,0,1,0,1,19,7,6,6,0,7,6,6,0,Dropout
1,8,13,1,0,0,1,0,1,18,7,7,8,8,7,7,8,8,Graduate
1,8,5,1,0,0,1,0,0,19,6,0,6,0,6,0,6,0,Dropout
1,15,4,14,0,0,1,0,0,19,6,3,6,4,6,3,6,4,Enrolled
1,1,15,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,10,1,1,0,1,0,0,20,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,0,1,0,0,19,8,8,8,8,8,8,8,8,Graduate
1,1,15,1,1,0,1,1,1,18,6,6,6,6,6,6,6,6,Graduate
1,8,11,1,1,1,1,1,1,19,6,2,6,0,6,2,6,0,Dropout
1,14,3,1,1,0,1,0,0,25,16,15,13,11,16,15,13,11,Graduate
1,8,5,1,1,0,1,0,1,20,6,6,6,6,6,6,6,6,Enrolled
1,1,3,1,0,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,8,17,1,1,1,1,1,0,33,5,2,5,0,5,2,5,0,Dropout
1,9,7,1,1,1,1,1,0,18,5,3,5,3,5,3,5,3,Enrolled
1,1,7,1,1,0,1,1,0,18,5,4,5,2,5,4,5,2,Enrolled
1,6,9,1,0,0,1,0,0,19,5,4,5,5,5,4,5,5,Graduate
1,1,2,1,1,0,1,0,0,18,0,0,0,0,0,0,0,0,Enrolled
1,14,9,1,0,0,1,0,0,19,5,5,5,2,5,5,5,2,Enrolled
1,1,15,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Dropout
1,8,16,1,1,0,1,0,0,18,6,6,6,5,6,6,6,5,Graduate
1,1,12,1,1,0,1,0,0,18,8,8,8,8,8,8,8,8,Graduate
2,12,12,12,0,0,1,0,0,37,7,2,7,0,7,2,7,0,Dropout
1,1,10,1,0,0,1,0,0,20,6,1,5,0,6,1,5,0,Enrolled
1,1,11,1,1,0,1,0,1,20,6,6,6,6,6,6,6,6,Graduate
1,6,10,1,0,0,1,1,0,21,6,6,6,6,6,6,6,6,Graduate
1,8,12,1,0,0,1,0,1,18,7,7,8,8,7,7,8,8,Graduate
1,12,3,1,0,0,1,0,0,26,6,3,6,5,6,3,6,5,Enrolled
1,12,9,9,0,1,1,0,0,41,5,5,5,5,5,5,5,5,Enrolled
1,1,15,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,0,1,1,0,0,18,8,8,8,8,8,8,8,8,Graduate
1,1,12,1,1,0,1,0,0,31,7,7,8,8,7,7,8,8,Graduate
1,1,10,1,0,1,1,0,0,23,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,0,1,0,0,19,7,6,7,6,7,6,7,6,Graduate
1,7,15,1,1,0,1,0,1,20,6,6,6,6,6,6,6,6,Graduate
2,12,3,1,0,0,1,0,0,40,9,9,7,7,9,9,7,7,Graduate
1,15,6,14,1,1,1,0,0,32,6,4,6,3,6,4,6,3,Dropout
1,1,11,1,1,0,1,0,0,24,6,2,6,1,6,2,6,1,Dropout
1,8,12,1,1,0,1,0,0,18,7,6,7,6,7,6,7,6,Graduate
1,1,10,1,0,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,10,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,12,4,1,1,0,0,0,0,27,6,0,6,0,6,0,6,0,Dropout
1,1,9,1,0,0,1,0,0,18,5,5,5,5,5,5,5,5,Graduate
1,12,17,1,0,0,1,0,0,26,5,4,5,4,5,4,5,4,Enrolled
1,1,16,1,1,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,8,3,1,1,0,1,0,0,19,6,5,6,6,6,5,6,6,Graduate
1,9,9,1,1,0,1,0,0,21,5,3,5,3,5,3,5,3,Enrolled
1,1,9,1,1,0,1,0,0,24,5,2,5,1,5,2,5,1,Enrolled
1,8,16,1,0,0,1,0,0,20,6,3,6,2,6,3,6,2,Dropout
1,1,16,1,1,0,1,0,0,18,6,5,6,5,6,5,6,5,Enrolled
1,12,4,1,0,0,1,0,0,30,6,0,6,0,6,0,6,0,Dropout
1,1,16,1,1,1,0,0,0,22,7,6,7,6,7,6,7,6,Enrolled
1,4,9,3,0,0,1,0,0,21,9,9,10,10,9,9,10,10,Graduate
1,12,13,1,0,0,1,0,0,26,7,6,8,8,7,6,8,8,Dropout
1,8,9,1,1,0,1,0,0,23,5,2,5,1,5,2,5,1,Enrolled
1,8,5,1,0,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,5,1,1,1,1,0,0,21,6,5,6,5,6,5,6,5,Dropout
1,14,2,1,0,0,1,0,1,18,0,0,0,0,0,0,0,0,Dropout
1,8,6,1,1,0,1,0,0,21,5,2,5,4,5,2,5,4,Enrolled
1,8,16,1,1,0,1,0,0,18,6,5,6,5,6,5,6,5,Enrolled
1,8,16,1,1,0,1,0,1,19,6,6,6,5,6,6,6,5,Dropout
1,8,11,1,1,0,1,0,0,22,6,4,6,3,6,4,6,3,Enrolled
1,1,10,1,1,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,1,6,1,1,0,0,0,0,19,5,0,5,0,5,0,5,0,Dropout
1,8,10,1,1,0,1,0,0,19,6,2,6,1,6,2,6,1,Dropout
2,15,6,14,0,0,1,0,0,27,5,3,5,5,5,3,5,5,Graduate
1,5,6,1,1,0,1,0,0,22,5,5,5,5,5,5,5,5,Graduate
1,1,15,1,1,0,1,0,0,18,6,5,6,6,6,5,6,6,Dropout
1,8,11,1,1,0,1,0,0,20,6,6,6,4,6,6,6,4,Graduate
2,14,17,1,0,0,1,0,0,34,8,3,7,2,8,3,7,2,Dropout
1,8,12,1,1,0,1,0,0,18,7,6,8,8,7,6,8,8,Graduate
1,8,15,1,1,0,1,1,0,20,6,4,6,4,6,4,6,4,Graduate
1,1,8,1,1,0,1,0,0,20,5,5,5,5,5,5,5,5,Graduate
1,12,17,1,0,0,1,1,0,25,5,0,5,0,5,0,5,0,Dropout
1,1,7,1,1,0,1,1,0,18,5,5,5,3,5,5,5,3,Dropout
1,1,8,1,0,0,0,1,0,18,6,5,6,4,6,5,6,4,Dropout
1,8,16,1,1,0,1,0,1,18,6,5,6,0,6,5,6,0,Dropout
1,8,11,1,0,0,1,0,1,19,6,5,6,5,6,5,6,5,Graduate
1,8,16,1,1,0,1,0,1,19,6,6,6,5,6,6,6,5,Dropout
1,15,10,1,0,0,1,0,1,21,6,6,6,6,6,6,6,6,Graduate
1,13,5,1,0,0,1,0,0,29,10,9,11,10,10,9,11,10,Enrolled
1,1,5,1,1,0,1,0,1,20,6,6,6,6,6,6,6,6,Graduate
1,16,3,16,1,1,1,0,1,21,13,11,11,10,13,11,11,10,Graduate
1,14,17,1,0,0,1,0,0,34,2,2,1,1,2,2,1,1,Dropout
1,1,15,1,1,0,1,0,0,20,6,6,6,6,6,6,6,6,Graduate
1,12,17,1,0,0,1,1,0,24,5,0,5,1,5,0,5,1,Dropout
1,1,12,1,0,0,1,1,0,18,7,7,8,8,7,7,8,8,Graduate
1,1,12,1,0,0,1,1,0,19,7,7,7,7,7,7,7,7,Enrolled
1,1,9,1,0,0,1,1,1,18,5,4,5,4,5,4,5,4,Enrolled
1,12,17,1,0,0,1,1,0,28,5,4,5,5,5,4,5,5,Enrolled
1,12,17,1,0,0,1,1,0,28,5,2,5,1,5,2,5,1,Dropout
1,8,11,1,0,0,1,1,0,20,6,4,6,0,6,4,6,0,Dropout
1,14,12,1,1,0,1,1,0,22,8,8,8,8,8,8,8,8,Graduate
1,1,12,1,1,0,1,1,0,19,8,7,8,7,8,7,8,7,Graduate
1,1,14,1,1,0,1,1,0,20,6,6,6,4,6,6,6,4,Enrolled
1,12,13,1,0,0,1,1,0,26,7,2,5,0,7,2,5,0,Dropout
1,1,11,1,1,0,0,1,0,21,6,3,6,0,6,3,6,0,Dropout
1,7,2,1,1,0,1,1,0,18,0,0,0,0,0,0,0,0,Graduate
1,8,9,1,1,0,1,1,0,18,5,5,5,5,5,5,5,5,Graduate
1,1,2,1,1,0,1,1,0,22,17,17,17,17,17,17,17,17,Graduate
2,12,7,12,0,0,1,1,0,36,5,0,5,0,5,0,5,0,Dropout
1,1,15,1,1,0,1,1,1,20,6,6,6,6,6,6,6,6,Graduate
1,8,14,1,0,0,1,1,0,20,6,3,6,0,6,3,6,0,Dropout
1,12,17,1,0,0,1,1,0,25,5,4,5,3,5,4,5,3,Dropout
1,12,4,1,0,0,1,1,0,35,6,5,6,5,6,5,6,5,Graduate
1,1,2,1,0,0,1,1,0,22,0,0,0,0,0,0,0,0,Dropout
1,14,5,1,0,0,1,1,0,26,7,7,8,7,7,7,8,7,Enrolled
1,15,4,14,0,1,0,1,0,20,6,4,6,2,6,4,6,2,Dropout
1,14,3,9,0,0,1,1,0,50,13,6,11,2,13,6,11,2,Dropout
1,1,12,1,0,0,1,1,0,20,8,5,8,5,8,5,8,5,Dropout
1,1,12,1,0,0,1,1,0,20,7,5,8,8,7,5,8,8,Enrolled
1,4,4,3,0,0,0,1,0,35,6,5,6,1,6,5,6,1,Dropout
1,1,14,1,0,0,1,1,1,19,6,6,6,6,6,6,6,6,Graduate
2,12,9,1,0,0,1,1,0,43,5,0,5,0,5,0,5,0,Dropout
1,8,12,1,0,0,1,1,0,19,8,7,8,7,8,7,8,7,Graduate
1,12,12,1,0,0,1,1,0,25,8,6,8,6,8,6,8,6,Graduate
1,7,2,1,1,0,1,1,0,19,0,0,0,0,0,0,0,0,Graduate
1,8,16,1,1,0,1,1,1,20,6,6,6,6,6,6,6,6,Enrolled
1,1,2,1,1,0,1,1,0,22,0,0,0,0,0,0,0,0,Dropout
1,1,11,1,0,0,1,1,1,19,6,6,6,5,6,6,6,5,Dropout
2,12,17,1,0,0,1,1,0,32,5,4,5,4,5,4,5,4,Dropout
2,12,15,13,1,0,1,1,0,57,6,5,6,6,6,5,6,6,Graduate
1,1,12,1,0,0,0,1,0,20,7,4,7,4,7,4,7,4,Dropout
1,12,17,1,1,0,0,1,0,38,5,0,5,0,5,0,5,0,Dropout
2,12,17,1,0,0,1,1,0,45,5,5,5,5,5,5,5,5,Graduate
2,12,15,1,0,1,0,1,0,43,6,2,6,4,6,2,6,4,Dropout
1,8,5,1,1,0,1,1,0,19,6,6,6,6,6,6,6,6,Graduate
2,12,17,12,0,0,0,1,0,49,5,2,5,1,5,2,5,1,Dropout
2,12,12,12,1,0,1,1,0,43,8,7,8,7,8,7,8,7,Enrolled
1,12,3,1,0,0,1,1,0,34,6,4,5,0,6,4,5,0,Dropout
1,8,7,1,1,1,1,1,0,18,5,4,5,5,5,4,5,5,Enrolled
2,12,17,1,0,0,1,1,0,43,5,5,5,5,5,5,5,5,Graduate
1,1,11,1,0,0,1,1,0,21,6,3,6,1,6,3,6,1,Dropout
2,12,17,1,0,0,1,1,0,40,5,3,5,4,5,3,5,4,Enrolled
1,8,14,1,1,0,1,1,1,19,6,4,6,6,6,4,6,6,Graduate
1,1,11,1,0,0,1,1,0,27,6,6,6,4,6,6,6,4,Enrolled
2,13,13,1,0,0,1,1,0,43,7,0,8,2,7,0,8,2,Dropout
1,14,17,1,0,0,1,1,0,31,5,5,5,5,5,5,5,5,Graduate
1,15,4,14,1,1,1,1,0,26,6,0,6,0,6,0,6,0,Enrolled
1,12,17,1,0,0,1,1,0,34,5,5,5,5,5,5,5,5,Graduate
4,14,12,12,0,0,1,1,0,30,14,12,14,12,14,12,14,12,Graduate
2,12,12,12,0,0,1,1,0,36,7,6,8,0,7,6,8,0,Dropout
1,4,17,3,0,1,0,1,0,46,5,0,5,1,5,0,5,1,Dropout
1,8,6,1,0,0,1,1,0,22,5,3,5,3,5,3,5,3,Graduate
1,4,4,3,0,0,1,1,0,27,6,0,6,0,6,0,6,0,Dropout
1,1,7,1,1,0,1,1,0,20,5,5,5,3,5,5,5,3,Enrolled
1,16,9,1,0,0,1,1,0,20,5,5,5,3,5,5,5,3,Enrolled
1,13,7,1,0,1,0,1,0,31,4,0,5,0,4,0,5,0,Dropout
1,1,7,1,1,1,1,1,0,20,5,0,5,0,5,0,5,0,Enrolled
1,8,15,1,1,0,0,1,0,21,6,2,6,0,6,2,6,0,Dropout
1,8,9,1,0,0,1,1,0,21,5,4,5,2,5,4,5,2,Dropout
1,1,9,1,0,0,1,1,0,19,5,5,5,4,5,5,5,4,Graduate
1,8,9,1,1,0,1,1,1,20,5,5,5,4,5,5,5,4,Graduate
1,1,4,1,0,0,1,1,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,15,1,0,0,1,1,1,18,6,6,6,6,6,6,6,6,Graduate
1,12,12,1,0,1,1,1,0,30,7,4,7,6,7,4,7,6,Enrolled
1,12,11,12,0,1,0,1,0,34,6,0,6,0,6,0,6,0,Dropout
1,8,14,1,0,1,0,1,0,21,6,4,6,4,6,4,6,4,Enrolled
1,15,5,14,0,0,1,1,0,20,7,5,9,8,7,5,9,8,Dropout
1,1,12,1,0,0,1,1,0,18,8,7,8,7,8,7,8,7,Graduate
1,1,2,1,1,1,1,1,0,21,0,0,0,0,0,0,0,0,Dropout
2,13,4,1,0,0,1,1,0,26,6,1,6,0,6,1,6,0,Dropout
1,8,7,1,1,1,1,1,0,20,5,0,5,0,5,0,5,0,Dropout
1,15,4,14,0,0,1,1,0,25,6,3,6,4,6,3,6,4,Dropout
1,8,14,1,0,0,1,1,0,19,5,0,5,0,5,0,5,0,Enrolled
1,12,9,1,1,0,1,1,0,24,5,3,5,1,5,3,5,1,Dropout
1,1,8,1,0,0,1,1,0,20,5,4,5,5,5,4,5,5,Graduate
1,1,9,1,0,0,1,1,0,20,5,0,5,0,5,0,5,0,Dropout
1,3,5,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
4,12,13,1,0,0,1,0,0,25,7,7,8,7,7,7,8,7,Enrolled
1,8,11,1,1,0,1,0,0,22,6,5,6,6,6,5,6,6,Graduate
1,14,3,1,0,0,0,0,0,41,6,0,6,0,6,0,6,0,Dropout
1,1,9,1,0,1,1,0,1,19,5,2,5,0,5,2,5,0,Dropout
1,14,8,1,1,0,1,0,0,21,6,6,6,5,6,6,6,5,Graduate
1,12,6,1,1,1,1,0,0,30,6,6,6,6,6,6,6,6,Dropout
1,1,12,1,1,0,1,0,1,21,7,5,8,7,7,5,8,7,Graduate
2,12,13,1,0,0,1,0,1,26,7,0,8,0,7,0,8,0,Enrolled
1,6,14,1,0,0,1,0,0,21,7,7,6,6,7,7,6,6,Graduate
1,1,12,1,1,0,1,0,0,18,8,7,8,7,8,7,8,7,Graduate
1,1,6,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,1,6,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,8,9,1,1,0,1,0,0,19,5,3,5,4,5,3,5,4,Enrolled
1,14,6,1,0,0,1,0,0,21,6,4,6,3,6,4,6,3,Enrolled
1,8,9,1,1,0,1,0,1,18,5,2,5,2,5,2,5,2,Dropout
1,12,12,1,1,0,1,0,1,24,8,6,8,6,8,6,8,6,Graduate
1,1,8,1,1,0,1,0,0,21,5,1,5,2,5,1,5,2,Enrolled
1,15,6,14,1,0,1,0,0,23,6,5,6,6,6,5,6,6,Graduate
1,8,12,1,1,0,1,0,1,18,8,7,8,7,8,7,8,7,Graduate
1,12,6,1,0,0,0,0,0,26,6,6,6,5,6,6,6,5,Enrolled
1,1,8,1,1,0,1,0,0,20,5,4,5,5,5,4,5,5,Graduate
1,1,10,1,0,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,10,1,1,0,1,0,0,20,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,0,1,0,0,20,8,7,8,7,8,7,8,7,Enrolled
1,8,10,1,1,0,1,0,0,18,6,2,6,3,6,2,6,3,Enrolled
1,1,15,1,1,0,1,0,1,22,6,5,6,5,6,5,6,5,Graduate
1,1,12,1,1,1,1,0,0,20,7,6,7,6,7,6,7,6,Graduate
1,8,12,1,1,0,1,0,1,19,7,7,8,8,7,7,8,8,Graduate
1,1,8,1,1,1,1,0,0,18,6,6,6,4,6,6,6,4,Dropout
1,8,9,1,0,0,1,0,0,18,5,5,5,5,5,5,5,5,Graduate
1,1,6,1,1,0,1,0,1,19,5,4,5,5,5,4,5,5,Graduate
1,1,5,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,8,3,1,0,0,1,0,0,24,6,6,6,6,6,6,6,6,Graduate
1,1,10,1,0,0,1,0,0,21,6,6,6,6,6,6,6,6,Graduate
1,1,10,1,1,0,1,0,1,20,6,6,6,6,6,6,6,6,Graduate
1,12,11,1,0,1,0,0,1,28,6,6,6,5,6,6,6,5,Dropout
1,1,16,1,1,0,1,0,0,21,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,1,1,1,0,20,7,7,8,6,7,7,8,6,Enrolled
1,13,4,1,0,0,0,1,0,36,6,0,6,0,6,0,6,0,Dropout
2,12,17,1,0,0,0,1,0,42,4,0,5,0,4,0,5,0,Dropout
2,12,17,1,0,0,1,1,0,47,5,4,5,5,5,4,5,5,Dropout
1,12,7,1,0,0,0,1,0,25,5,0,5,0,5,0,5,0,Dropout
1,12,14,9,0,0,1,1,1,25,6,6,6,6,6,6,6,6,Graduate
2,12,3,12,0,0,1,1,0,48,6,0,5,0,6,0,5,0,Dropout
1,14,17,1,0,0,1,1,1,32,10,10,10,10,10,10,10,10,Graduate
1,4,17,15,0,0,1,1,0,38,10,10,10,5,10,10,10,5,Dropout
1,4,10,15,0,0,1,1,0,37,16,15,11,9,16,15,11,9,Graduate
1,12,9,1,0,0,0,1,0,26,5,1,5,1,5,1,5,1,Dropout
1,15,6,14,0,0,1,1,0,23,6,0,6,0,6,0,6,0,Dropout
1,15,4,14,0,0,1,1,0,23,6,0,6,0,6,0,6,0,Enrolled
1,15,4,14,0,0,1,1,0,20,6,4,6,4,6,4,6,4,Enrolled
1,12,12,4,1,0,1,1,0,26,7,6,8,7,7,6,8,7,Dropout
1,14,3,1,0,0,1,0,0,45,9,8,7,6,9,8,7,6,Enrolled
1,12,3,12,1,0,1,0,1,26,6,3,6,3,6,3,6,3,Enrolled
1,14,3,3,0,0,1,0,0,26,11,10,7,7,11,10,7,7,Graduate
1,12,17,1,0,0,1,0,0,25,5,3,5,3,5,3,5,3,Enrolled
1,7,12,1,1,0,1,0,0,18,8,8,8,8,8,8,8,8,Graduate
1,4,12,3,1,0,1,0,0,27,8,7,8,7,8,7,8,7,Graduate
6,8,3,1,0,0,0,0,0,24,5,0,5,0,5,0,5,0,Dropout
1,8,9,1,1,0,1,0,0,20,5,5,5,5,5,5,5,5,Graduate
1,1,12,1,1,0,1,0,1,18,7,0,7,1,7,0,7,1,Dropout
1,8,13,1,1,0,1,0,1,18,7,7,8,8,7,7,8,8,Graduate
1,1,12,1,1,0,1,0,0,18,8,8,8,8,8,8,8,8,Graduate
1,1,12,1,1,0,1,1,0,19,8,5,8,5,8,5,8,5,Enrolled
1,13,12,1,1,0,1,0,1,19,8,8,8,8,8,8,8,8,Graduate
1,1,12,1,0,0,1,0,1,19,7,5,7,7,7,5,7,7,Enrolled
1,1,12,1,1,0,1,0,0,18,8,7,8,7,8,7,8,7,Graduate
1,8,2,1,1,0,1,0,1,18,0,0,0,0,0,0,0,0,Enrolled
1,14,14,1,1,0,1,0,0,19,5,4,6,5,5,4,6,5,Enrolled
1,4,4,3,1,0,1,0,0,23,17,17,12,12,17,17,12,12,Graduate
1,1,10,1,1,0,1,0,1,21,6,5,6,5,6,5,6,5,Graduate
1,1,12,1,1,0,1,0,1,18,7,7,8,8,7,7,8,8,Graduate
1,1,16,1,1,1,0,0,0,20,6,3,6,1,6,3,6,1,Dropout
1,14,15,1,1,0,1,0,0,23,6,3,6,2,6,3,6,2,Enrolled
1,1,10,1,1,0,1,0,0,20,6,5,6,6,6,5,6,6,Enrolled
1,1,5,1,0,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,3,1,0,0,1,0,0,29,11,11,7,7,11,11,7,7,Graduate
1,12,15,7,1,0,1,1,0,28,6,3,6,1,6,3,6,1,Dropout
1,1,14,1,1,0,1,1,0,19,5,3,5,4,5,3,5,4,Enrolled
1,12,14,1,0,1,0,1,0,24,6,0,6,0,6,0,6,0,Dropout
1,12,2,1,0,1,1,1,1,33,0,0,0,0,0,0,0,0,Dropout
1,8,9,1,1,0,0,1,0,19,5,2,5,1,5,2,5,1,Dropout
1,1,6,1,0,0,1,1,0,19,6,6,6,6,6,6,6,6,Graduate
4,12,3,1,0,0,1,1,0,37,9,8,7,7,9,8,7,7,Graduate
1,1,2,1,1,1,0,1,1,18,0,0,0,0,0,0,0,0,Graduate
4,12,17,1,0,0,1,1,0,29,5,0,5,0,5,0,5,0,Enrolled
2,12,12,13,0,0,1,1,0,37,7,7,8,8,7,7,8,8,Graduate
1,12,12,1,0,0,1,1,0,36,7,0,8,0,7,0,8,0,Dropout
1,1,14,1,1,0,1,1,0,19,6,6,6,5,6,6,6,5,Graduate
1,13,12,1,1,0,1,1,1,33,14,14,14,14,14,14,14,14,Graduate
1,13,7,1,0,0,0,1,0,34,7,5,7,3,7,5,7,3,Dropout
1,1,11,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,15,8,14,1,0,1,0,0,20,6,0,6,0,6,0,6,0,Dropout
1,1,15,1,0,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,1,6,1,1,0,1,0,0,20,6,6,6,6,6,6,6,6,Graduate
1,1,10,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,0,1,0,0,19,7,6,8,6,7,6,8,6,Graduate
1,9,15,1,1,0,1,0,1,22,6,5,6,6,6,5,6,6,Graduate
1,1,14,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Enrolled
1,1,15,1,0,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,0,1,0,0,19,7,4,7,6,7,4,7,6,Enrolled
1,1,16,1,0,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,12,12,1,1,1,0,0,0,31,7,5,7,5,7,5,7,5,Dropout
1,8,12,1,1,0,1,0,0,18,7,7,8,8,7,7,8,8,Graduate
1,1,10,1,0,1,1,0,1,19,6,3,6,4,6,3,6,4,Graduate
1,1,2,1,1,0,1,0,0,18,0,0,0,0,0,0,0,0,Graduate
1,8,10,1,0,0,1,0,1,19,6,5,6,6,6,5,6,6,Graduate
1,1,12,1,0,0,1,0,0,19,7,6,7,6,7,6,7,6,Graduate
1,1,9,1,0,0,1,0,1,19,5,4,5,4,5,4,5,4,Enrolled
2,4,3,3,0,0,1,0,0,30,10,9,7,7,10,9,7,7,Graduate
1,14,15,1,1,0,1,0,0,18,6,0,6,3,6,0,6,3,Enrolled
1,9,12,1,1,0,1,0,0,18,8,7,8,7,8,7,8,7,Graduate
1,9,6,1,1,0,1,0,0,21,5,0,5,0,5,0,5,0,Dropout
1,15,10,1,0,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,8,14,1,1,0,1,0,1,19,6,6,6,5,6,6,6,5,Enrolled
1,1,12,1,1,0,1,0,0,19,7,5,7,5,7,5,7,5,Enrolled
1,8,8,1,1,0,1,0,0,19,6,6,6,4,6,6,6,4,Dropout
1,1,14,1,1,0,1,0,1,19,6,6,6,5,6,6,6,5,Graduate
2,12,17,1,0,0,1,0,1,39,5,4,5,2,5,4,5,2,Graduate
1,1,5,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Enrolled
1,8,2,1,1,0,1,0,0,20,0,0,0,0,0,0,0,0,Dropout
1,8,9,1,1,0,1,0,0,19,5,5,5,4,5,5,5,4,Graduate
1,8,9,1,1,0,1,0,0,18,5,5,5,4,5,5,5,4,Enrolled
2,12,4,1,0,1,0,0,0,34,6,6,6,6,6,6,6,6,Enrolled
1,1,14,1,0,0,1,0,0,22,5,3,5,2,5,3,5,2,Enrolled
1,12,6,1,1,0,1,0,0,24,6,6,6,5,6,6,6,5,Graduate
2,14,9,1,0,0,1,0,0,34,15,12,13,11,15,12,13,11,Graduate
2,12,17,1,1,0,1,0,0,46,5,0,5,0,5,0,5,0,Dropout
